borehole_id,start_depth,end_depth,start_elevation,end_elevation,lithology
BH1,36.28055324960501,36.78055324960501,135.10594579054862,134.60594579054862,Clay
BH1,36.78055324960501,37.28055324960501,134.60594579054862,134.10594579054862,Clay
BH1,37.28055324960501,37.78055324960501,134.10594579054862,133.60594579054862,Clay
BH1,37.78055324960501,38.28055324960501,133.60594579054862,133.10594579054862,Clay
BH1,38.28055324960501,38.78055324960501,133.10594579054862,132.60594579054862,Silt
BH1,38.78055324960501,39.28055324960501,132.60594579054862,132.10594579054862,Silt
BH1,39.28055324960501,39.78055324960501,132.10594579054862,131.60594579054862,Silt
BH1,39.78055324960501,40.28055324960501,131.60594579054862,131.10594579054862,Silt
BH1,40.28055324960501,40.78055324960501,131.10594579054862,130.60594579054862,Silt
BH1,40.78055324960501,41.28055324960501,130.60594579054862,130.10594579054862,Silt
BH1,41.28055324960501,41.78055324960501,130.10594579054862,129.60594579054862,Silt
BH1,41.78055324960501,42.28055324960501,129.60594579054862,129.10594579054862,Silt
BH1,42.28055324960501,42.78055324960501,129.10594579054862,128.60594579054862,Silt
BH1,42.78055324960501,43.28055324960501,128.60594579054862,128.10594579054862,Silt
BH1,43.28055324960501,43.78055324960501,128.10594579054862,127.60594579054862,Silt
BH1,43.78055324960501,44.28055324960501,127.60594579054863,127.10594579054863,Silt
BH1,44.28055324960501,44.78055324960501,127.10594579054863,126.60594579054863,Silt
BH1,44.78055324960501,45.28055324960501,126.60594579054863,126.10594579054863,Silt
BH1,45.28055324960501,45.78055324960501,126.10594579054863,125.60594579054863,Silt
BH1,45.78055324960501,46.28055324960501,125.60594579054863,125.10594579054863,Silt
BH1,46.28055324960501,46.78055324960501,125.10594579054863,124.60594579054863,Silt
BH1,46.78055324960501,47.28055324960501,124.60594579054863,124.10594579054863,Silt
BH1,47.28055324960501,47.78055324960501,124.10594579054863,123.60594579054863,Silt
BH1,47.78055324960501,48.28055324960501,123.60594579054863,123.10594579054863,Silt
BH1,48.28055324960501,48.78055324960501,123.10594579054863,122.60594579054863,Silt
BH1,48.78055324960501,49.28055324960501,122.60594579054863,122.10594579054863,Silt
BH1,49.28055324960501,49.78055324960501,122.10594579054863,121.60594579054863,Silt
BH1,49.78055324960501,50.28055324960501,121.60594579054863,121.10594579054863,Silt
BH1,50.28055324960501,50.78055324960501,121.10594579054863,120.60594579054863,Silt
BH1,50.78055324960501,51.28055324960501,120.60594579054863,120.10594579054863,Silt
BH1,51.28055324960501,51.78055324960501,120.10594579054863,119.60594579054863,Silt
BH1,51.78055324960501,52.28055324960501,119.60594579054863,119.10594579054863,Silt
BH1,52.28055324960501,52.78055324960501,119.10594579054863,118.60594579054863,Silt
BH1,52.78055324960501,53.28055324960501,118.60594579054863,118.10594579054863,Silt
BH1,53.28055324960501,53.78055324960501,118.10594579054863,117.60594579054863,Silt
BH1,53.78055324960501,54.28055324960501,117.60594579054863,117.10594579054863,Silt
BH1,54.28055324960501,54.78055324960501,117.10594579054863,116.60594579054863,Silt
BH1,54.78055324960501,55.28055324960501,116.60594579054863,116.10594579054863,Silt
BH1,55.28055324960501,55.78055324960501,116.10594579054863,115.60594579054863,Silt
BH1,55.78055324960501,56.28055324960501,115.60594579054863,115.10594579054863,Silt
BH1,56.28055324960501,56.78055324960501,115.10594579054863,114.60594579054863,Silt
BH1,56.78055324960501,57.28055324960501,114.60594579054863,114.10594579054863,Silt
BH1,57.28055324960501,57.78055324960501,114.10594579054863,113.60594579054863,Silt
BH1,57.78055324960501,58.28055324960501,113.60594579054863,113.10594579054863,Silt
BH1,58.28055324960501,58.78055324960501,113.10594579054863,112.60594579054863,Silt
BH1,58.78055324960501,59.28055324960501,112.60594579054863,112.10594579054863,Silt
BH1,59.28055324960501,59.78055324960501,112.10594579054863,111.60594579054863,Silt
BH1,59.78055324960501,60.28055324960501,111.60594579054863,111.10594579054863,Silt
BH1,60.28055324960501,60.78055324960501,111.10594579054863,110.60594579054863,Silt
BH1,60.78055324960501,61.28055324960501,110.60594579054863,110.10594579054863,Silt
BH1,61.28055324960501,61.78055324960501,110.10594579054863,109.60594579054863,Silt
BH1,61.78055324960501,62.28055324960501,109.60594579054863,109.10594579054863,Silt
BH1,62.28055324960501,62.78055324960501,109.10594579054862,108.60594579054862,Limestone
BH1,62.78055324960501,63.28055324960501,108.60594579054862,108.10594579054862,Limestone
BH1,63.28055324960501,63.78055324960501,108.10594579054862,107.60594579054862,Limestone
BH1,63.78055324960501,64.28055324960502,107.60594579054862,107.10594579054862,Limestone
BH1,64.28055324960502,64.78055324960502,107.1059457905486,106.6059457905486,Gravel
BH1,64.78055324960502,65.28055324960502,106.6059457905486,106.1059457905486,Gravel
BH1,65.28055324960502,65.78055324960502,106.1059457905486,105.6059457905486,Gravel
BH1,65.78055324960502,66.28055324960502,105.6059457905486,105.1059457905486,Gravel
BH1,66.28055324960502,66.78055324960502,105.1059457905486,104.6059457905486,Gravel
BH1,66.78055324960502,67.28055324960502,104.6059457905486,104.1059457905486,Gravel
BH1,67.28055324960502,67.78055324960502,104.1059457905486,103.6059457905486,Gravel
BH1,67.78055324960502,68.28055324960502,103.6059457905486,103.1059457905486,Gravel
BH1,68.28055324960502,68.78055324960502,103.1059457905486,102.6059457905486,Gravel
BH1,68.78055324960502,69.28055324960502,102.60594579054863,102.10594579054863,Sand
BH1,69.28055324960502,69.78055324960502,102.10594579054863,101.60594579054863,Sand
BH1,69.78055324960502,70.28055324960502,101.60594579054863,101.10594579054863,Sand
BH1,70.28055324960502,70.78055324960502,101.10594579054863,100.60594579054863,Sand
BH1,70.78055324960502,71.28055324960502,100.60594579054863,100.10594579054863,Sand
BH1,71.28055324960502,71.78055324960502,100.10594579054863,99.60594579054863,Sand
BH1,71.78055324960502,72.28055324960502,99.60594579054863,99.10594579054863,Sand
BH1,72.28055324960502,72.78055324960502,99.10594579054863,98.60594579054863,Sand
BH1,72.78055324960502,73.28055324960502,98.60594579054862,98.10594579054862,Gravel
BH1,73.28055324960502,73.78055324960502,98.10594579054862,97.60594579054862,Gravel
BH1,73.78055324960502,74.28055324960502,97.60594579054862,97.10594579054862,Gravel
BH1,74.28055324960502,74.78055324960502,97.10594579054862,96.60594579054862,Gravel
BH1,74.78055324960502,75.28055324960502,96.60594579054862,96.10594579054862,Gravel
BH1,75.28055324960502,75.78055324960502,96.10594579054862,95.60594579054862,Gravel
BH1,75.78055324960502,76.28055324960502,95.60594579054862,95.10594579054862,Gravel
BH1,76.28055324960502,76.78055324960502,95.10594579054862,94.60594579054862,Gravel
BH1,76.78055324960502,77.28055324960502,94.60594579054862,94.10594579054862,Gravel
BH1,77.28055324960502,77.78055324960502,94.10594579054862,93.60594579054862,Gravel
BH1,77.78055324960502,78.28055324960502,93.60594579054862,93.10594579054862,Gravel
BH1,78.28055324960502,78.78055324960502,93.10594579054862,92.60594579054862,Gravel
BH1,78.78055324960502,79.28055324960502,92.60594579054862,92.10594579054862,Gravel
BH1,79.28055324960502,79.78055324960502,92.10594579054862,91.60594579054862,Gravel
BH1,79.78055324960502,80.28055324960502,91.60594579054862,91.10594579054862,Gravel
BH1,80.28055324960502,80.78055324960502,91.10594579054862,90.60594579054862,Gravel
BH1,80.78055324960502,81.28055324960502,90.60594579054862,90.10594579054862,Gravel
BH1,81.28055324960502,81.78055324960502,90.10594579054862,89.60594579054862,Gravel
BH1,81.78055324960502,82.28055324960502,89.60594579054862,89.10594579054862,Gravel
BH1,82.28055324960502,82.78055324960502,89.10594579054862,88.60594579054862,Gravel
BH1,82.78055324960502,83.28055324960502,88.60594579054862,88.10594579054862,Gravel
BH1,83.28055324960502,83.78055324960502,88.10594579054862,87.60594579054862,Clay
BH1,83.78055324960502,84.28055324960502,87.60594579054862,87.10594579054862,Clay
BH1,84.28055324960502,84.78055324960502,87.10594579054862,86.60594579054862,Clay
BH1,84.78055324960502,85.28055324960502,86.60594579054862,86.10594579054862,Clay
BH1,85.28055324960502,85.78055324960502,86.10594579054862,85.60594579054862,Clay
BH1,85.78055324960502,86.28055324960502,85.60594579054862,85.10594579054862,Clay
BH1,86.28055324960502,86.78055324960502,85.10594579054862,84.60594579054862,Clay
BH1,86.78055324960502,87.28055324960502,84.60594579054862,84.10594579054862,Clay
BH1,87.28055324960502,87.78055324960502,84.10594579054862,83.60594579054862,Clay
BH1,87.78055324960502,88.28055324960502,83.60594579054862,83.10594579054862,Clay
BH1,88.28055324960502,88.78055324960502,83.10594579054862,82.60594579054862,Clay
BH1,88.78055324960502,89.28055324960502,82.60594579054862,82.10594579054862,Clay
BH1,89.28055324960502,89.78055324960502,82.10594579054862,81.60594579054862,Clay
BH1,89.78055324960502,90.28055324960502,81.60594579054862,81.10594579054862,Clay
BH1,90.28055324960502,90.78055324960502,81.10594579054862,80.60594579054862,Clay
BH1,90.78055324960502,91.28055324960502,80.60594579054862,80.10594579054862,Clay
BH2,5.963685615846181,6.463685615846181,188.57178777585435,188.07178777585435,Limestone
BH2,6.463685615846181,6.963685615846181,188.07178777585435,187.57178777585435,Limestone
BH2,6.963685615846181,7.463685615846181,187.57178777585435,187.07178777585435,Limestone
BH2,7.463685615846181,7.963685615846181,187.07178777585435,186.57178777585435,Limestone
BH2,7.963685615846181,8.463685615846181,186.57178777585435,186.07178777585435,Limestone
BH2,8.463685615846181,8.963685615846181,186.07178777585435,185.57178777585435,Limestone
BH2,8.963685615846181,9.463685615846181,185.57178777585435,185.07178777585435,Limestone
BH2,9.463685615846181,9.963685615846181,185.07178777585435,184.57178777585435,Silt
BH2,9.963685615846181,10.463685615846181,184.57178777585435,184.07178777585435,Silt
BH2,10.463685615846181,10.963685615846181,184.07178777585435,183.57178777585435,Silt
BH2,10.963685615846181,11.463685615846181,183.57178777585435,183.07178777585435,Limestone
BH2,11.463685615846181,11.963685615846181,183.07178777585435,182.57178777585435,Limestone
BH2,11.963685615846181,12.463685615846181,182.57178777585435,182.07178777585435,Limestone
BH2,12.463685615846181,12.963685615846181,182.07178777585435,181.57178777585435,Limestone
BH2,12.963685615846181,13.463685615846181,181.57178777585435,181.07178777585435,Limestone
BH2,13.463685615846181,13.963685615846181,181.07178777585435,180.57178777585435,Limestone
BH2,13.963685615846181,14.463685615846181,180.57178777585435,180.07178777585435,Limestone
BH2,14.463685615846181,14.963685615846181,180.07178777585435,179.57178777585435,Limestone
BH2,14.963685615846181,15.463685615846181,179.57178777585435,179.07178777585435,Limestone
BH2,15.463685615846181,15.963685615846181,179.07178777585435,178.57178777585435,Limestone
BH2,15.963685615846181,16.46368561584618,178.57178777585435,178.07178777585435,Limestone
BH2,16.46368561584618,16.96368561584618,178.07178777585435,177.57178777585435,Limestone
BH2,16.96368561584618,17.46368561584618,177.57178777585435,177.07178777585435,Limestone
BH2,17.46368561584618,17.96368561584618,177.07178777585435,176.57178777585435,Limestone
BH2,17.96368561584618,18.46368561584618,176.57178777585435,176.07178777585435,Sand
BH2,18.46368561584618,18.96368561584618,176.07178777585435,175.57178777585435,Sand
BH2,18.96368561584618,19.46368561584618,175.57178777585435,175.07178777585435,Sand
BH2,19.46368561584618,19.96368561584618,175.07178777585435,174.57178777585435,Sand
BH2,19.96368561584618,20.46368561584618,174.57178777585435,174.07178777585435,Sand
BH2,20.46368561584618,20.96368561584618,174.07178777585435,173.57178777585435,Sand
BH2,20.96368561584618,21.46368561584618,173.57178777585435,173.07178777585435,Sand
BH2,21.46368561584618,21.96368561584618,173.07178777585435,172.57178777585435,Sand
BH2,21.96368561584618,22.46368561584618,172.57178777585435,172.07178777585435,Sand
BH2,22.46368561584618,22.96368561584618,172.07178777585435,171.57178777585435,Sand
BH2,22.96368561584618,23.46368561584618,171.57178777585435,171.07178777585435,Sand
BH2,23.46368561584618,23.96368561584618,171.07178777585435,170.57178777585435,Sand
BH2,23.96368561584618,24.46368561584618,170.57178777585435,170.07178777585435,Sand
BH2,24.46368561584618,24.96368561584618,170.07178777585435,169.57178777585435,Sand
BH2,24.96368561584618,25.46368561584618,169.57178777585435,169.07178777585435,Sand
BH2,25.46368561584618,25.96368561584618,169.07178777585435,168.57178777585435,Sand
BH2,25.96368561584618,26.46368561584618,168.57178777585435,168.07178777585435,Sand
BH2,26.46368561584618,26.96368561584618,168.07178777585435,167.57178777585435,Sand
BH2,26.96368561584618,27.46368561584618,167.57178777585435,167.07178777585435,Sand
BH2,27.46368561584618,27.96368561584618,167.07178777585435,166.57178777585435,Sand
BH2,27.96368561584618,28.46368561584618,166.57178777585435,166.07178777585435,Sand
BH2,28.46368561584618,28.96368561584618,166.07178777585435,165.57178777585435,Sand
BH2,28.96368561584618,29.46368561584618,165.57178777585435,165.07178777585435,Sand
BH2,29.46368561584618,29.96368561584618,165.07178777585435,164.57178777585435,Sand
BH2,29.96368561584618,30.46368561584618,164.57178777585435,164.07178777585435,Sand
BH2,30.46368561584618,30.96368561584618,164.07178777585435,163.57178777585435,Sand
BH2,30.96368561584618,31.46368561584618,163.57178777585435,163.07178777585435,Sand
BH2,31.46368561584618,31.96368561584618,163.07178777585435,162.57178777585435,Sand
BH2,31.96368561584618,32.46368561584618,162.57178777585435,162.07178777585435,Sand
BH2,32.46368561584618,32.96368561584618,162.07178777585435,161.57178777585435,Sand
BH2,32.96368561584618,33.46368561584618,161.57178777585435,161.07178777585435,Sand
BH2,33.46368561584618,33.96368561584618,161.07178777585435,160.57178777585435,Sand
BH2,33.96368561584618,34.46368561584618,160.57178777585435,160.07178777585435,Sand
BH2,34.46368561584618,34.96368561584618,160.07178777585435,159.57178777585435,Sand
BH2,34.96368561584618,35.46368561584618,159.57178777585432,159.07178777585432,Sand
BH2,35.46368561584618,35.96368561584618,159.07178777585432,158.57178777585432,Sand
BH2,35.96368561584618,36.46368561584618,158.57178777585432,158.07178777585432,Sand
BH2,36.46368561584618,36.96368561584618,158.07178777585432,157.57178777585432,Sand
BH2,36.96368561584618,37.46368561584618,157.57178777585432,157.07178777585432,Sand
BH2,37.46368561584618,37.96368561584618,157.07178777585432,156.57178777585432,Sand
BH2,37.96368561584618,38.46368561584618,156.57178777585435,156.07178777585435,Limestone
BH2,38.46368561584618,38.96368561584618,156.07178777585435,155.57178777585435,Limestone
BH2,38.96368561584618,39.46368561584618,155.57178777585435,155.07178777585435,Limestone
BH2,39.46368561584618,39.96368561584618,155.07178777585435,154.57178777585435,Limestone
BH2,39.96368561584618,40.46368561584618,154.57178777585435,154.07178777585435,Limestone
BH2,40.46368561584618,40.96368561584618,154.07178777585435,153.57178777585435,Limestone
BH2,40.96368561584618,41.46368561584618,153.57178777585435,153.07178777585435,Limestone
BH2,41.46368561584618,41.96368561584618,153.07178777585435,152.57178777585435,Limestone
BH2,41.96368561584618,42.46368561584618,152.57178777585435,152.07178777585435,Limestone
BH2,42.46368561584618,42.96368561584618,152.07178777585435,151.57178777585435,Limestone
BH2,42.96368561584618,43.46368561584618,151.57178777585435,151.07178777585435,Limestone
BH2,43.46368561584618,43.96368561584618,151.07178777585435,150.57178777585435,Limestone
BH2,43.96368561584618,44.46368561584618,150.57178777585435,150.07178777585435,Limestone
BH2,44.46368561584618,44.96368561584618,150.07178777585435,149.57178777585435,Limestone
BH2,44.96368561584618,45.46368561584618,149.57178777585435,149.07178777585435,Limestone
BH2,45.46368561584618,45.96368561584618,149.07178777585435,148.57178777585435,Limestone
BH2,45.96368561584618,46.46368561584618,148.57178777585435,148.07178777585435,Limestone
BH2,46.46368561584618,46.96368561584618,148.07178777585435,147.57178777585435,Limestone
BH2,46.96368561584618,47.46368561584618,147.57178777585435,147.07178777585435,Limestone
BH2,47.46368561584618,47.96368561584618,147.07178777585435,146.57178777585435,Limestone
BH2,47.96368561584618,48.46368561584618,146.57178777585435,146.07178777585435,Limestone
BH2,48.46368561584618,48.96368561584618,146.07178777585435,145.57178777585435,Limestone
BH2,48.96368561584618,49.46368561584618,145.57178777585435,145.07178777585435,Limestone
BH2,49.46368561584618,49.96368561584618,145.07178777585435,144.57178777585435,Limestone
BH2,49.96368561584618,50.46368561584618,144.57178777585435,144.07178777585435,Limestone
BH2,50.46368561584618,50.96368561584618,144.07178777585435,143.57178777585435,Limestone
BH2,50.96368561584618,51.46368561584618,143.57178777585435,143.07178777585435,Limestone
BH2,51.46368561584618,51.96368561584618,143.07178777585435,142.57178777585435,Limestone
BH2,51.96368561584618,52.46368561584618,142.57178777585435,142.07178777585435,Limestone
BH2,52.46368561584618,52.96368561584618,142.07178777585435,141.57178777585435,Limestone
BH2,52.96368561584618,53.46368561584618,141.57178777585435,141.07178777585435,Limestone
BH2,53.46368561584618,53.96368561584618,141.07178777585435,140.57178777585435,Limestone
BH2,53.96368561584618,54.46368561584618,140.57178777585435,140.07178777585435,Clay
BH2,54.46368561584618,54.96368561584618,140.07178777585435,139.57178777585435,Clay
BH2,54.96368561584618,55.46368561584618,139.57178777585435,139.07178777585435,Clay
BH2,55.46368561584618,55.96368561584618,139.07178777585435,138.57178777585435,Clay
BH2,55.96368561584618,56.46368561584618,138.57178777585435,138.07178777585435,Clay
BH2,56.46368561584618,56.96368561584618,138.07178777585435,137.57178777585435,Clay
BH2,56.96368561584618,57.46368561584618,137.57178777585435,137.07178777585435,Clay
BH2,57.46368561584618,57.96368561584618,137.07178777585435,136.57178777585435,Clay
BH2,57.96368561584618,58.46368561584618,136.57178777585435,136.07178777585435,Clay
BH2,58.46368561584618,58.96368561584618,136.07178777585435,135.57178777585435,Clay
BH2,58.96368561584618,59.46368561584618,135.57178777585435,135.07178777585435,Sand
BH2,59.46368561584618,59.96368561584618,135.07178777585435,134.57178777585435,Sand
BH2,59.96368561584618,60.46368561584618,134.57178777585435,134.07178777585435,Sand
BH2,60.46368561584618,60.96368561584618,134.07178777585435,133.57178777585435,Sand
BH2,60.96368561584618,61.46368561584618,133.57178777585435,133.07178777585435,Sand
BH2,61.46368561584618,61.96368561584618,133.07178777585435,132.57178777585435,Sand
BH2,61.96368561584618,62.46368561584618,132.57178777585435,132.07178777585435,Sand
BH2,62.46368561584618,62.96368561584618,132.07178777585435,131.57178777585435,Sand
BH2,62.96368561584618,63.46368561584618,131.57178777585435,131.07178777585435,Sand
BH2,63.46368561584618,63.96368561584618,131.07178777585435,130.57178777585435,Sand
BH2,63.96368561584618,64.46368561584617,130.57178777585435,130.07178777585435,Sand
BH2,64.46368561584617,64.96368561584617,130.07178777585435,129.57178777585435,Sand
BH2,64.96368561584617,65.46368561584617,129.57178777585435,129.07178777585435,Sand
BH2,65.46368561584617,65.96368561584617,129.07178777585435,128.57178777585435,Sand
BH2,65.96368561584617,66.46368561584617,128.57178777585435,128.07178777585435,Sand
BH2,66.46368561584617,66.96368561584617,128.07178777585435,127.57178777585435,Sand
BH2,66.96368561584617,67.46368561584617,127.57178777585435,127.07178777585435,Sand
BH2,67.46368561584617,67.96368561584617,127.07178777585435,126.57178777585435,Sand
BH2,67.96368561584617,68.46368561584617,126.57178777585435,126.07178777585435,Sand
BH2,68.46368561584617,68.96368561584617,126.07178777585435,125.57178777585435,Sand
BH2,68.96368561584617,69.46368561584617,125.57178777585435,125.07178777585435,Sand
BH2,69.46368561584617,69.96368561584617,125.07178777585435,124.57178777585435,Sand
BH2,69.96368561584617,70.46368561584617,124.57178777585435,124.07178777585435,Sand
BH2,70.46368561584617,70.96368561584617,124.07178777585435,123.57178777585435,Sand
BH2,70.96368561584617,71.46368561584617,123.57178777585435,123.07178777585435,Sand
BH2,71.46368561584617,71.96368561584617,123.07178777585435,122.57178777585435,Sand
BH2,71.96368561584617,72.46368561584617,122.57178777585435,122.07178777585435,Sand
BH2,72.46368561584617,72.96368561584617,122.07178777585435,121.57178777585435,Sand
BH2,72.96368561584617,73.46368561584617,121.57178777585435,121.07178777585435,Sand
BH2,73.46368561584617,73.96368561584617,121.07178777585435,120.57178777585435,Sand
BH2,73.96368561584617,74.46368561584617,120.57178777585435,120.07178777585435,Sand
BH2,74.46368561584617,74.96368561584617,120.07178777585435,119.57178777585435,Sand
BH2,74.96368561584617,75.46368561584617,119.57178777585435,119.07178777585435,Sand
BH2,75.46368561584617,75.96368561584617,119.07178777585435,118.57178777585435,Sand
BH2,75.96368561584617,76.46368561584617,118.57178777585435,118.07178777585435,Sand
BH2,76.46368561584617,76.96368561584617,118.07178777585435,117.57178777585435,Sand
BH2,76.96368561584617,77.46368561584617,117.57178777585435,117.07178777585435,Sand
BH2,77.46368561584617,77.96368561584617,117.07178777585435,116.57178777585435,Sand
BH2,77.96368561584617,78.46368561584617,116.57178777585435,116.07178777585435,Sand
BH2,78.46368561584617,78.96368561584617,116.07178777585435,115.57178777585435,Sand
BH2,78.96368561584617,79.46368561584617,115.57178777585435,115.07178777585435,Sand
BH2,79.46368561584617,79.96368561584617,115.07178777585435,114.57178777585435,Sand
BH2,79.96368561584617,80.46368561584617,114.57178777585435,114.07178777585435,Sand
BH2,80.46368561584617,80.96368561584617,114.07178777585435,113.57178777585435,Sand
BH2,80.96368561584617,81.46368561584617,113.57178777585435,113.07178777585435,Sand
BH2,81.46368561584617,81.96368561584617,113.07178777585435,112.57178777585435,Sand
BH2,81.96368561584617,82.46368561584617,112.57178777585435,112.07178777585435,Sand
BH2,82.46368561584617,82.96368561584617,112.07178777585435,111.57178777585435,Sand
BH2,82.96368561584617,83.46368561584617,111.57178777585435,111.07178777585435,Sand
BH2,83.46368561584617,83.96368561584617,111.07178777585435,110.57178777585435,Sand
BH2,83.96368561584617,84.46368561584617,110.57178777585435,110.07178777585435,Sand
BH2,84.46368561584617,84.96368561584617,110.07178777585435,109.57178777585435,Sand
BH2,84.96368561584617,85.46368561584617,109.57178777585435,109.07178777585435,Sand
BH2,85.46368561584617,85.96368561584617,109.07178777585435,108.57178777585435,Sand
BH2,85.96368561584617,86.46368561584617,108.57178777585435,108.07178777585435,Sand
BH2,86.46368561584617,86.96368561584617,108.07178777585435,107.57178777585435,Sand
BH2,86.96368561584617,87.46368561584617,107.57178777585435,107.07178777585435,Sand
BH2,87.46368561584617,87.96368561584617,107.07178777585435,106.57178777585435,Sand
BH2,87.96368561584617,88.46368561584617,106.57178777585435,106.07178777585435,Sand
BH2,88.46368561584617,88.96368561584617,106.07178777585435,105.57178777585435,Sand
BH2,88.96368561584617,89.46368561584617,105.57178777585435,105.07178777585435,Sand
BH2,89.46368561584617,89.96368561584617,105.07178777585435,104.57178777585435,Sand
BH2,89.96368561584617,90.46368561584617,104.57178777585435,104.07178777585435,Sand
BH2,90.46368561584617,90.96368561584617,104.07178777585435,103.57178777585435,Sand
BH2,90.96368561584617,91.46368561584617,103.57178777585435,103.07178777585435,Sand
BH2,91.46368561584617,91.96368561584617,103.07178777585435,102.57178777585435,Sand
BH2,91.96368561584617,92.46368561584617,102.57178777585435,102.07178777585435,Sand
BH2,92.46368561584617,92.96368561584617,102.07178777585435,101.57178777585435,Sand
BH2,92.96368561584617,93.46368561584617,101.57178777585435,101.07178777585435,Sand
BH2,93.46368561584617,93.96368561584617,101.07178777585435,100.57178777585435,Sand
BH2,93.96368561584617,94.46368561584617,100.57178777585435,100.07178777585435,Sand
BH2,94.46368561584617,94.96368561584617,100.07178777585435,99.57178777585435,Sand
BH2,94.96368561584617,95.46368561584617,99.57178777585435,99.07178777585435,Sand
BH2,95.46368561584617,95.96368561584617,99.07178777585435,98.57178777585435,Sand
BH2,95.96368561584617,96.46368561584617,98.57178777585435,98.07178777585435,Sand
BH2,96.46368561584617,96.96368561584617,98.07178777585435,97.57178777585435,Sand
BH2,96.96368561584617,97.46368561584617,97.57178777585435,97.07178777585435,Sand
BH2,97.46368561584617,97.96368561584617,97.07178777585435,96.57178777585435,Sand
BH3,17.327261842933627,17.827261842933627,179.2408885600439,178.7408885600439,Sand
BH3,17.827261842933627,18.327261842933627,178.7408885600439,178.2408885600439,Limestone
BH3,18.327261842933627,18.827261842933627,178.2408885600439,177.7408885600439,Limestone
BH3,18.827261842933627,19.327261842933627,177.7408885600439,177.2408885600439,Limestone
BH3,19.327261842933627,19.827261842933627,177.2408885600439,176.7408885600439,Limestone
BH3,19.827261842933627,20.327261842933627,176.7408885600439,176.2408885600439,Limestone
BH3,20.327261842933627,20.827261842933627,176.2408885600439,175.7408885600439,Limestone
BH3,20.827261842933627,21.327261842933627,175.7408885600439,175.2408885600439,Limestone
BH3,21.327261842933627,21.827261842933627,175.2408885600439,174.7408885600439,Clay
BH3,21.827261842933627,22.327261842933627,174.7408885600439,174.2408885600439,Clay
BH3,22.327261842933627,22.827261842933627,174.2408885600439,173.7408885600439,Clay
